"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"C1074","1","10","41","0","2022","3","",155,14296,14337,14314,330961232,0,0,1778,"",1.04,1.94,1.94,1.94,2.26,0.00,0.00,1.16,"",-2,-1.3,-405,-2.8,-391,-2.7,-446,-3.0,28128394,9.3,0,0.0,0,0.0,197,12.5
"C1074","2","10","41","0","2022","3","",264,22081,22748,23232,450278357,47194,156,1527,"",1.51,1.93,1.97,1.97,2.41,0.00,0.02,1.23,"",0,0.0,-338,-1.5,-174,-0.8,78,0.3,35447546,8.5,-64660,-57.8,-869,-84.8,129,9.2
"C1074","3","10","41","0","2022","3","",472,33854,36989,37212,511703845,26897867,126753,1093,"",1.13,1.08,1.11,1.03,1.16,1.02,2.05,1.09,"",0,0.0,211,0.6,-138,-0.4,-474,-1.3,74740410,17.1,-4172402,-13.4,13360,11.8,163,17.5
"C1074","5","10","41","0","2022","3","",27496,312262,314143,313759,4359057568,1550793139,11133359,1070,"",0.99,0.94,0.94,0.94,0.89,1.01,0.99,0.95,"",2359,9.4,11915,4.0,12576,4.2,13412,4.5,469504137,12.1,210771141,15.7,2427429,27.9,75,7.5
"C1078","0","10","40","0","2022","3","",4261,61229,60560,60490,744418096,55282439,724584,942,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",131,3.2,2269,3.8,1788,3.0,1558,2.6,61382235,9.0,4326799,8.5,107505,17.4,50,5.6
"C1078","1","10","41","0","2022","3","",47,2594,2580,2593,53063081,0,0,1577,"",2.10,2.20,2.24,2.26,2.75,0.00,0.00,1.23,"",-2,-4.1,-85,-3.2,-73,-2.8,-55,-2.1,3834062,7.8,0,0.0,0,0.0,153,10.7
"C1078","2","10","41","0","2022","3","",51,3271,3363,3474,46174090,5071,5,1054,"",1.94,1.79,1.86,1.89,1.88,0.01,0.01,1.01,"",0,0.0,-93,-2.8,-30,-0.9,-3,-0.1,-218464,-0.5,4723,1357.2,5,100.0,8,0.8
"C1078","3","10","41","0","2022","3","",105,7091,6803,6800,69095273,159237,1984,771,"",1.67,1.42,1.31,1.20,1.19,0.17,0.50,0.92,"",2,1.9,293,4.3,-112,-1.6,47,0.7,4212962,6.5,45325,39.8,472,31.2,39,5.3
"C1078","5","10","41","0","2022","3","",4058,48273,47814,47623,576085652,55118131,722595,925,"",0.98,0.91,0.91,0.92,0.90,1.02,1.00,0.98,"",131,3.3,2154,4.7,2003,4.4,1569,3.4,53553675,10.2,4276751,8.4,107028,17.4,51,5.8
"C1082","0","10","80","0","2022","3","",1463,19795,19862,19357,267609328,103257499,1471614,1046,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",33,2.3,272,1.4,184,0.9,285,1.5,28021608,11.7,14701032,16.6,105063,7.7,97,10.2
"C1086","0","10","80","0","2022","3","",843,14664,14789,14954,173624778,19232646,387945,902,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",13,1.6,434,3.0,640,4.5,727,5.1,22299995,14.7,-2598964,-11.9,-49113,-11.2,82,10.0
"C1090","0","10","40","0","2022","3","",20378,362102,362287,365115,5550107071,534679363,15502085,1176,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",615,3.1,12366,3.5,13097,3.8,11014,3.1,453549514,8.9,34147793,6.8,567297,3.8,59,5.3
"C1090","1","10","41","0","2022","3","",112,2311,2298,2292,47583309,0,0,1591,"",1.05,0.33,0.33,0.33,0.33,0.00,0.00,1.00,"",-4,-3.4,16,0.7,79,3.6,78,3.5,8193105,20.8,0,0.0,0,0.0,240,17.8
"C1090","2","10","41","0","2022","3","",86,2377,2375,2353,42036394,0,0,1365,"",0.69,0.22,0.22,0.21,0.23,0.00,0.00,1.05,"",2,2.4,10,0.4,21,0.9,-11,-0.5,4160732,11.0,0,0.0,0,0.0,131,10.6
"C1090","3","10","41","0","2022","3","",514,28368,28447,33510,458721229,5283736,51538,1172,"",1.71,0.96,0.91,0.98,1.06,0.59,0.61,1.11,"",-1,-0.2,64,0.2,343,1.2,59,0.2,23912575,5.5,1114651,26.7,9863,23.7,55,4.9
"C1090","5","10","41","0","2022","3","",19666,329046,329167,326960,5001766139,529395627,15450547,1172,"",0.99,1.05,1.05,1.04,1.04,1.02,1.00,1.00,"",618,3.2,12276,3.9,12654,4.0,10888,3.4,417283102,9.1,33033142,6.7,557434,3.7,58,5.2
"C1094","0","10","80","0","2022","3","",798,12566,12617,12994,165329754,11189763,318265,999,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",32,4.2,294,2.4,512,4.2,741,6.0,20119286,13.9,-480693,-4.1,-41446,-11.5,84,9.2
"C1098","0","10","80","0","2022","3","",917,11486,11431,11643,134971536,11663863,335837,901,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",36,4.1,467,4.2,395,3.6,15,0.1,10574748,8.5,-1245635,-9.6,-38618,-10.3,49,5.8
"C1102","0","10","40","0","2022","3","",3538,57492,57435,57324,741881885,62277978,1920904,994,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",55,1.6,500,0.9,743,1.3,515,0.9,82518558,12.5,1072708,1.8,-48840,-2.5,102,11.4
"C1102","1","10","41","0","2022","3","",28,1334,1331,1373,27123889,0,0,1550,"",1.51,1.21,1.22,1.26,1.41,0.00,0.00,1.15,"",-1,-3.4,122,10.1,100,8.1,109,8.6,6226939,29.8,0,0.0,0,0.0,249,19.1
"C1102","2","10","41","0","2022","3","",23,1993,2081,2106,33280629,0,0,1243,"",1.06,1.16,1.22,1.21,1.36,0.00,0.00,1.13,"",0,0.0,-51,-2.5,-22,-1.0,-18,-0.8,4289672,14.8,0,0.0,0,0.0,176,16.5
"C1102","3","10","41","0","2022","3","",97,3926,3930,4177,52243786,77129,2147,1002,"",1.86,0.83,0.79,0.78,0.90,0.07,0.20,1.13,"",0,0.0,-150,-3.7,-39,-1.0,-21,-0.5,6492597,14.2,-2389,-3.0,-434,-16.8,140,16.2
"C1102","5","10","41","0","2022","3","",3390,50239,50093,49668,629233581,62200849,1918757,968,"",0.98,1.01,1.01,1.01,0.98,1.02,1.01,0.97,"",56,1.7,579,1.2,704,1.4,445,0.9,65509350,11.6,1075097,1.8,-48406,-2.5,91,10.4
"C1106","0","10","80","0","2022","3","",654,8731,9190,9331,113182275,22579784,180650,958,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",15,2.3,-128,-1.4,-200,-2.1,-52,-0.6,10362140,10.1,-2267843,-9.1,-72341,-28.6,99,11.5
"C1110","0","10","40","0","2022","3","",7161,114790,114723,115763,1565158574,131206043,1793891,1046,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",101,1.4,-1525,-1.3,-1276,-1.1,-998,-0.9,58707537,3.9,5665034,4.5,201234,12.6,50,5.0
"C1110","1","10","41","0","2022","3","",59,2450,2398,2447,52819262,0,0,1671,"",1.57,1.11,1.10,1.11,1.30,0.00,0.00,1.18,"",4,7.3,-6,-0.2,-49,-2.0,-12,-0.5,5193791,10.9,0,0.0,0,0.0,178,11.9
"C1110","2","10","41","0","2022","3","",60,4113,4181,4583,56233793,0,0,1008,"",1.36,1.20,1.22,1.31,1.09,0.00,0.00,0.87,"",-1,-1.6,-85,-2.0,-32,-0.8,328,7.7,729791,1.3,0,0.0,0,0.0,-3,-0.3
"C1110","3","10","41","0","2022","3","",105,11982,12122,13112,166007469,393629,393,1029,"",0.99,1.28,1.23,1.21,1.36,0.18,0.04,1.10,"",0,0.0,-134,-1.1,297,2.5,105,0.8,15766572,10.5,61572,18.5,-8898,-95.8,91,9.7
"C1110","5","10","41","0","2022","3","",6937,96245,96022,95621,1290098050,130812414,1793498,1034,"",0.99,0.96,0.97,0.96,0.95,1.02,1.01,0.99,"",98,1.4,-1300,-1.3,-1492,-1.5,-1419,-1.5,37017383,3.0,5603462,4.5,210132,13.3,44,4.4
"C1114","0","10","80","0","2022","3","",818,11188,11368,11606,133099306,13161232,156882,899,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",54,7.1,237,2.2,292,2.6,353,3.1,12669908,10.5,-1546685,-10.5,-37172,-19.2,64,7.7
"C1118","0","10","40","0","2022","3","",3040,46327,46571,47537,705679743,177885123,2094200,1160,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",177,6.2,1351,3.0,1232,2.7,1484,3.2,67185621,10.5,24390158,15.9,308491,17.3,80,7.4
"C1118","1","10","41","0","2022","3","",24,911,911,906,16635170,0,0,1407,"",1.51,1.02,1.03,1.00,0.91,0.00,0.00,0.89,"",-1,-4.0,-29,-3.1,-13,-1.4,-17,-1.8,1070075,6.9,0,0.0,0,0.0,118,9.2
"C1118","2","10","41","0","2022","3","N",34,0,0,0,0,0,0,0,"N",1.82,0,0,0,0,0,0,0,"N",3,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1118","3","10","41","0","2022","3","N",58,0,0,0,0,0,0,0,"N",1.29,0,0,0,0,0,0,0,"N",1,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1118","5","10","41","0","2022","3","",2924,32874,32821,33360,476057987,177837173,2093917,1109,"",0.99,0.82,0.81,0.82,0.78,1.03,1.01,0.96,"",174,6.3,1006,3.2,1058,3.3,1262,3.9,53395826,12.6,24392125,15.9,308477,17.3,90,8.8
"C1122","0","10","80","0","2022","3","",1208,18384,18269,19150,254270995,29269512,881523,1052,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",27,2.3,832,4.7,673,3.8,769,4.2,35135000,16.0,1026416,3.6,-152571,-14.8,107,11.3
"C1126","0","10","40","0","2022","3","",11187,168947,169659,173315,2899969190,1158796908,25321966,1307,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",160,1.5,4392,2.7,3453,2.1,4049,2.4,279390737,10.7,122009244,11.8,4902227,24.0,98,8.1
"C1126","1","10","41","0","2022","3","",119,8741,8617,8619,199261814,0,0,1770,"",2.03,2.69,2.67,2.62,2.65,0.00,0.00,1.00,"",-5,-4.0,21,0.2,-38,-0.4,23,0.3,13152673,7.1,0,0.0,0,0.0,116,7.0
"C1126","2","10","41","0","2022","3","",134,10221,10250,10524,166128359,2194159,34229,1237,"",1.95,2.03,2.03,2.00,1.73,0.22,1.87,0.86,"N",12,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1126","3","10","41","0","2022","3","",22,5122,6145,12677,143597206,3537861,60494,1384,"",0.13,0.37,0.42,0.78,0.64,0.18,0.43,1.18,"N",1,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1126","5","10","41","0","2022","3","",10912,144863,144647,141495,2390981811,1153064888,25227243,1280,"",1.00,0.99,0.99,0.95,0.96,1.02,1.00,0.98,"",152,1.4,4797,3.4,4620,3.3,4345,3.2,256750949,12.0,121205002,11.7,4886619,24.0,100,8.5
"C1138","0","10","80","0","2022","3","",535,7629,7628,7798,146007413,11440073,279908,1461,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,0.4,759,11.0,767,11.2,855,12.3,26716620,22.4,2040819,21.7,71778,34.5,129,9.7
"C1142","0","10","80","0","2022","3","",999,16843,16638,16632,195969884,24154807,409825,902,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",10,1.0,963,6.1,924,5.9,899,5.7,24952062,14.6,2541878,11.8,48765,13.5,68,8.2
"C1146","0","10","40","0","2022","3","",9975,209939,211417,215238,3798414353,158782730,3806238,1377,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",551,5.8,4280,2.1,4194,2.0,4728,2.2,290761143,8.3,5773351,3.8,197303,5.5,79,6.1
"C1146","1","10","41","0","2022","3","",37,4391,4425,4402,110834289,0,0,1935,"",0.71,1.09,1.10,1.08,1.13,0.00,0.00,1.03,"",2,5.7,72,1.7,101,2.3,55,1.3,18687648,20.3,0,0.0,0,0.0,298,18.2
"C1146","2","10","41","0","2022","3","",20,62001,63359,67456,1279197544,0,0,1531,"",0.33,9.90,10.05,10.33,10.18,0.00,0.00,1.01,"",0,0.0,1998,3.3,1820,3.0,2504,3.9,139503938,12.2,0,0.0,0,0.0,121,8.6
"C1146","3","10","41","0","2022","3","",138,10782,10655,11673,171337634,78178,1337,1194,"",0.94,0.63,0.59,0.58,0.58,0.03,0.06,0.97,"",1,0.7,48,0.4,287,2.8,50,0.4,18495604,12.1,-36696,-31.9,-1235,-48.0,116,10.8
"C1146","5","10","41","0","2022","3","",9780,132765,132978,131707,2237044886,158704552,3804901,1299,"",1.01,0.73,0.73,0.71,0.68,1.03,1.01,0.94,"",548,5.9,2162,1.7,1986,1.5,2119,1.6,114073953,5.4,5810047,3.8,198538,5.5,47,3.8
"C1150","0","10","40","0","2022","3","",2734,43742,43870,44096,517739841,40505184,509584,907,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",112,4.3,272,0.6,360,0.8,780,1.8,26213687,5.3,1209019,3.1,-113283,-18.2,36,4.1
"C1150","1","10","41","0","2022","3","",47,3561,3549,3534,55561586,0,0,1205,"",3.28,4.23,4.25,4.22,4.14,0.00,0.00,0.98,"",0,0.0,-512,-12.6,-515,-12.7,-497,-12.3,-11647321,-17.3,0,0.0,0,0.0,-70,-5.5
"C1150","2","10","41","0","2022","3","",28,1545,1545,1747,20472500,0,0,977,"",1.66,1.18,1.18,1.31,1.20,0.00,0.00,0.98,"",-1,-3.4,-5,-0.3,4,0.3,158,9.9,1698505,9.0,0,0.0,0,0.0,51,5.5
"C1150","3","10","41","0","2022","3","",74,6232,6379,6269,76781952,113958,1685,939,"",1.83,1.74,1.69,1.52,1.90,0.17,0.60,1.16,"",0,0.0,57,0.9,70,1.1,94,1.5,3734821,5.1,-122997,-51.9,-3638,-68.3,36,4.0
"C1150","5","10","41","0","2022","3","",2585,32404,32397,32546,364923803,40391226,507899,865,"",0.97,0.85,0.85,0.86,0.82,1.02,1.00,0.95,"",113,4.6,732,2.3,801,2.5,1025,3.3,32427682,9.8,1332016,3.4,-109645,-17.8,56,6.9
"C1154","0","10","40","0","2022","3","",6541,122113,122989,122114,1757357819,193786064,2656207,1104,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-3,0.0,657,0.5,1600,1.3,2420,2.0,161818346,10.1,8847706,4.8,-128604,-4.6,88,8.7
"C1154","1","10","41","0","2022","3","",37,693,681,675,12903219,0,0,1453,"",1.08,0.30,0.29,0.29,0.28,0.00,0.00,0.97,"",-2,-5.1,-5,-0.7,-13,-1.9,-24,-3.4,1882525,17.1,0,0.0,0,0.0,237,19.5
"C1154","2","10","41","0","2022","3","",14,315,313,312,4297172,0,0,1055,"",0.35,0.09,0.09,0.08,0.07,0.00,0.00,0.87,"",-2,-12.5,-30,-8.7,-33,-9.5,-31,-9.0,-769298,-15.2,0,0.0,0,0.0,-76,-6.7
"C1154","3","10","41","0","2022","3","",206,9506,9979,10515,130526400,0,0,1004,"",2.13,0.95,0.94,0.92,0.95,0.00,0.00,1.02,"",2,1.0,61,0.6,466,4.9,88,0.8,11978242,10.1,0,0.0,0,0.0,73,7.8
"C1154","5","10","41","0","2022","3","",6284,111599,112016,110612,1609631028,193786064,2656207,1111,"",0.99,1.05,1.05,1.06,1.06,1.03,1.01,1.01,"",-1,0.0,631,0.6,1180,1.1,2387,2.2,148726877,10.2,8847706,4.8,-128604,-4.6,89,8.7
"C1158","0","10","80","0","2022","3","",723,9077,9609,9668,106942062,8673729,57736,870,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",20,2.8,319,3.6,380,4.1,281,3.0,8829157,9.0,81113,0.9,-3293,-5.4,43,5.2
"C1162","0","10","80","0","2022","3","",1793,21913,21999,22787,280127309,87045812,753720,969,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",57,3.3,156,0.7,38,0.2,327,1.5,27501373,10.9,5971882,7.4,-115248,-13.3,88,10.0
"C1164","0","10","40","0","2022","3","",2374,36761,37092,38065,248739109,22123193,738108,513,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",71,3.1,1487,4.2,1268,3.5,1463,4.0,31299203,14.4,-292111,-1.3,48908,7.1,47,10.1
"C1164","1","10","41","0","2022","3","",8,134,136,139,2710913,0,0,1530,"",0.64,0.19,0.19,0.19,0.42,0.00,0.00,2.19,"",-5,-38.5,-11,-7.6,-16,-10.5,-12,-7.9,-28851,-1.1,0,0.0,0,0.0,119,8.4
"C1164","2","10","41","0","2022","3","",74,7187,7665,7893,65318443,79475,909,663,"",5.06,6.55,6.93,6.84,7.94,0.41,1.70,1.17,"",-2,-2.6,206,3.0,107,1.4,206,2.7,8273028,14.5,-33944,-29.9,-391,-30.1,71,12.0
"C1164","3","10","41","0","2022","3","",5,2235,2073,2100,10364142,0,0,373,"",0.14,0.74,0.65,0.59,0.54,0.00,0.00,0.81,"",0,0.0,216,10.7,78,3.9,91,4.5,1622835,18.6,0,0.0,0,0.0,38,11.3
"C1164","5","10","41","0","2022","3","",2287,27205,27218,27933,170345611,22043718,737199,477,"",0.99,0.85,0.85,0.86,0.79,1.02,1.01,0.93,"",78,3.5,1076,4.1,1099,4.2,1178,4.4,21432191,14.4,-258167,-1.2,49299,7.2,42,9.7
"C1166","0","10","80","0","2022","3","",667,7721,8098,8311,85724697,8571060,88176,820,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3,0.5,-209,-2.6,-177,-2.1,-376,-4.3,1734936,2.1,558861,7.0,-4723,-5.1,41,5.3
"C1168","0","10","80","0","2022","3","",760,13114,13474,13515,155282509,41027416,361499,894,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",32,4.4,-198,-1.5,118,0.9,-73,-0.5,12355525,8.6,1181023,3.0,7478,2.1,75,9.2
"C1170","0","10","40","0","2022","3","",18194,196600,199089,199447,2644067454,905720449,5291973,1025,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1431,8.5,5959,3.1,6674,3.5,7443,3.9,303587897,13.0,114389690,14.5,679662,14.7,86,9.2
"C1170","1","10","41","0","2022","3","",83,4060,4026,4041,91102806,0,0,1734,"",0.87,1.07,1.06,1.07,1.33,0.00,0.00,1.24,"",1,1.2,-37,-0.9,-55,-1.3,-48,-1.2,14919558,19.6,0,0.0,0,0.0,301,21.0
"C1170","2","10","41","0","2022","3","",68,4563,4684,4863,60419197,24601,116,988,"",0.61,0.78,0.79,0.80,0.69,0.00,0.03,0.87,"",-1,-1.4,-89,-1.9,-139,-2.9,20,0.4,4724749,8.5,2012,8.9,-38,-24.7,90,10.0
"C1170","3","10","41","0","2022","3","",207,12167,14753,16148,197478122,6542842,4668,1058,"",0.77,0.76,0.86,0.87,0.96,0.43,0.16,1.15,"",-7,-3.3,-178,-1.4,21,0.1,179,1.1,12050173,6.5,-256604,-3.8,-118,-2.5,64,6.4
"C1170","5","10","41","0","2022","3","",17836,175810,175626,174395,2295067329,899153006,5287189,1007,"",1.01,1.03,1.02,1.02,1.01,1.02,1.01,0.98,"",1438,8.8,6263,3.7,6847,4.1,7292,4.4,271893417,13.4,114644282,14.6,679818,14.8,83,9.0
"C1174","0","10","80","0","2022","3","",1211,19242,19186,18898,226359930,18238524,412638,911,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",27,2.3,275,1.4,233,1.2,144,0.8,19256423,9.3,-386717,-2.1,15563,3.9,68,8.1
"C1178","0","10","80","0","2022","3","",2210,30217,30190,30038,351196115,33073842,762806,896,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",34,1.6,773,2.6,562,1.9,815,2.8,43021061,14.0,1617917,5.1,-8572,-1.1,91,11.3
"C1182","0","10","80","0","2022","3","",1908,18773,18995,19025,232673726,130351851,2443396,945,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",34,1.8,142,0.8,301,1.6,358,1.9,18838350,8.8,13534886,11.6,-328268,-11.8,64,7.3
"C1186","0","10","80","0","2022","3","",414,5201,5337,5461,60418442,10956324,120156,871,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",5,1.2,27,0.5,71,1.3,86,1.6,3409945,6.0,232089,2.2,-7880,-6.2,39,4.7
"C1190","0","10","80","0","2022","3","",1348,20187,20271,21283,244604913,16567543,358842,914,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",36,2.7,608,3.1,506,2.6,1271,6.4,11628271,5.0,-542941,-3.2,-13278,-3.6,8,0.9
"C1194","0","10","80","0","2022","3","",1058,17258,17311,17547,207856319,19105370,201550,920,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",42,4.1,-709,-3.9,-409,-2.3,-337,-1.9,3828669,1.9,1808782,10.5,61572,44.0,41,4.7
"C1198","0","10","80","0","2022","3","",1624,19101,18921,18890,212525234,21845845,269326,862,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-6,-0.4,598,3.2,481,2.6,398,2.2,22240259,11.7,734077,3.5,-5983,-2.2,70,8.8
"C1202","0","10","40","0","2022","3","",6047,86872,88558,90334,1183403109,91392990,941057,1028,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",533,9.7,738,0.9,341,0.4,511,0.6,81631293,7.4,-5966154,-6.1,-45075,-4.6,66,6.9
"C1202","1","10","41","0","2022","3","",46,970,946,994,21301949,0,0,1689,"",1.45,0.58,0.56,0.58,0.69,0.00,0.00,1.21,"",1,2.2,-38,-3.8,-55,-5.5,-73,-6.8,946035,4.6,0,0.0,0,0.0,162,10.6
"C1202","2","10","41","0","2022","3","",58,12990,14414,14863,213668873,28028,444,1167,"",1.56,5.01,5.46,5.43,5.46,0.04,0.65,1.03,"",1,1.8,408,3.2,56,0.4,-89,-0.6,21131483,11.0,-673,-2.3,13,3.0,106,10.0
"C1202","3","10","41","0","2022","3","",76,7325,7472,7540,90170006,698011,970,932,"",0.85,1.03,0.98,0.89,0.98,0.46,0.19,1.01,"",0,0.0,95,1.3,-120,-1.6,141,1.9,-3280151,-3.5,141558,25.4,-61,-5.9,-38,-3.9
"C1202","5","10","41","0","2022","3","",5867,65587,65726,66937,858262281,90666951,939643,999,"",1.00,0.87,0.86,0.86,0.84,1.02,1.00,0.97,"",531,10.0,273,0.4,460,0.7,532,0.8,62833926,7.9,-6107039,-6.3,-45027,-4.6,67,7.2
"C1206","0","10","40","0","2022","3","",205351,2783418,2791357,2788058,50084428672,3660358423,45542236,1382,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",21137,11.5,133930,5.1,135531,5.1,139925,5.3,5927167230,13.4,-193589471,-5.0,-4770499,-9.5,101,7.9
"C1206","1","10","41","0","2022","3","",538,51049,50698,51097,1284270782,0,0,1939,"",0.50,0.95,0.95,0.97,0.99,0.00,0.00,1.03,"",20,3.9,-24,0.0,-258,-0.5,-102,-0.2,106680097,9.1,0,0.0,0,0.0,165,9.3
"C1206","2","10","41","0","2022","3","",819,58781,60822,60884,956311573,1728835,9002,1223,"",0.65,0.71,0.73,0.72,0.58,0.05,0.27,0.80,"",7,0.9,2544,4.5,2468,4.2,1444,2.4,90226907,10.4,66729,4.0,2635,41.4,75,6.5
"C1206","3","10","41","0","2022","3","",1646,197861,207790,209684,3022673884,6921913,40087,1134,"",0.54,0.87,0.86,0.81,0.77,0.11,0.16,0.92,"",3,0.2,-121,-0.1,2954,1.4,3956,1.9,218179399,7.8,2010949,40.9,6431,19.1,70,6.6
"C1206","5","10","41","0","2022","3","",202348,2475727,2472047,2466393,44821172433,3651707675,45493147,1395,"",1.01,1.02,1.02,1.03,1.04,1.02,1.01,1.01,"",21107,11.6,131531,5.6,130367,5.6,134627,5.8,5512080827,14.0,-195667149,-5.1,-4779565,-9.5,102,7.9
"C1210","0","10","40","0","2022","3","",7139,126245,124526,126481,1757207100,708417534,15313275,1075,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",312,4.6,5038,4.2,5252,4.4,4917,4.0,158531040,9.9,63160404,9.8,2511799,19.6,56,5.5
"C1210","1","10","41","0","2022","3","",51,2529,2521,2476,69882060,0,0,2143,"",1.36,1.04,1.06,1.03,1.53,0.00,0.00,1.47,"",-1,-1.9,54,2.2,68,2.8,5,0.2,5993060,9.4,0,0.0,0,0.0,150,7.5
"C1210","2","10","41","0","2022","3","",56,2507,2479,3323,54563992,1506650,9041,1515,"",1.27,0.67,0.67,0.87,0.94,0.24,0.82,1.28,"",1,1.8,-102,-3.9,-110,-4.2,-63,-1.9,6783337,14.2,-8506,-0.6,-49,-0.5,230,17.9
"C1210","3","10","41","0","2022","3","",133,9822,10338,14404,180160817,14383460,87470,1203,"",1.26,0.95,0.96,1.22,1.32,1.21,1.04,1.25,"",2,1.5,125,1.3,-416,-3.9,291,2.1,-374381,-0.2,2020917,16.3,12970,17.4,-2,-0.2
"C1210","5","10","41","0","2022","3","",6899,111387,109188,106278,1452600231,692527424,15216764,1026,"",0.99,1.02,1.01,0.98,0.96,1.00,1.00,0.96,"",310,4.7,4961,4.7,5710,5.5,4684,4.6,146129024,11.2,61147993,9.7,2498878,19.6,58,6.0
"C1214","0","10","80","0","2022","3","",1057,21943,22010,21897,321640431,23731443,323714,1127,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",27,2.6,395,1.8,235,1.1,531,2.5,36504702,12.8,-538299,-2.2,-92613,-22.2,110,10.8
"C1218","0","10","80","0","2022","3","",1732,24148,24135,25009,348055936,30722360,965414,1096,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",66,4.0,546,2.3,711,3.0,742,3.1,28782303,9.0,1565352,5.4,-177220,-15.5,63,6.1
"C1222","0","10","40","0","2022","3","",3965,61692,62554,63434,769697235,66105775,845260,946,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",297,8.1,2488,4.2,3088,5.2,3672,6.1,105245301,15.8,4367274,7.1,-139860,-14.2,87,10.1
"C1222","1","10","41","0","2022","3","",18,330,333,339,6122568,0,0,1410,"",0.87,0.28,0.28,0.28,0.31,0.00,0.00,1.10,"",0,0.0,19,6.1,7,2.1,27,8.7,795704,14.9,0,0.0,0,0.0,115,8.9
"C1222","2","10","41","0","2022","3","",27,7037,7109,7058,125116553,0,0,1362,"",1.11,3.82,3.81,3.67,4.92,0.00,0.00,1.31,"",0,0.0,587,9.1,676,10.5,620,9.6,18147785,17.0,0,0.0,0,0.0,84,6.6
"C1222","3","10","41","0","2022","3","",105,8028,8222,8199,118343190,137056,1488,1117,"",1.79,1.59,1.53,1.39,1.97,0.12,0.32,1.32,"",-1,-0.9,123,1.6,80,1.0,166,2.1,15799319,15.4,-14715,-9.7,-766,-34.0,134,13.6
